ts,set_idx,rep_idx,state,live_up_norm,live_cadence,last_down_vel_deg_s,last_up_vel_deg_s,cycle_s,idle_top_s,depth_min_knee_deg,mot_live,mot_live_label,mot_rep,mot_rep_label
1757730813.933,3,0,TOP,0.0000,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.004,3,0,TOP,0.0000,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.099,3,0,TOP,-0.0000,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.172,3,0,TOP,0.1246,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.251,3,0,TOP,0.0000,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.321,3,0,TOP,0.5582,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.392,3,0,TOP,0.6634,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.470,3,0,TOP,0.4732,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.545,3,0,TOP,0.5971,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.619,3,0,TOP,3.1780,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.688,3,0,TOP,0.2490,0.33,62.79,9.68,,,,50.0,Neutral,,
1757730814.759,3,0,TOP,0.1628,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730814.830,3,0,TOP,0.1263,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730814.901,3,0,TOP,-0.0000,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730814.971,3,0,TOP,0.0000,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.043,3,0,TOP,0.2663,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.114,3,0,TOP,0.0000,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.187,3,0,TOP,0.1296,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.257,3,0,DESCENT,0.0000,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.328,3,0,DESCENT,0.0000,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.398,3,0,DESCENT,0.3735,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.467,3,0,DESCENT,0.8868,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.538,3,0,DESCENT,0.0000,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.612,3,0,DESCENT,0.5193,0.32,62.79,9.68,,,,50.0,Neutral,,
1757730815.685,3,0,DESCENT,0.2884,0.31,62.79,9.68,,,,50.0,Neutral,,
1757730815.763,3,0,BOTTOM,0.1643,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730815.836,3,0,BOTTOM,0.0000,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730815.917,3,0,BOTTOM,0.0000,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730815.998,3,0,BOTTOM,-0.0000,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.076,3,0,BOTTOM,0.1100,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.147,3,0,BOTTOM,0.2628,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.218,3,0,BOTTOM,0.0000,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.288,3,0,BOTTOM,-0.0000,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.358,3,0,BOTTOM,0.5060,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.432,3,0,BOTTOM,0.0927,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.503,3,0,BOTTOM,-0.0000,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.574,3,0,BOTTOM,0.0000,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.645,3,0,BOTTOM,-0.0000,0.31,138.39,9.68,,,,50.0,Neutral,,
1757730816.715,3,0,BOTTOM,0.0000,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730816.792,3,0,BOTTOM,-0.0000,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730816.862,3,0,BOTTOM,0.1615,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730816.933,3,0,BOTTOM,1.4843,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.006,3,0,BOTTOM,0.1600,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.078,3,0,BOTTOM,-0.0000,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.173,3,0,BOTTOM,0.6998,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.253,3,0,BOTTOM,0.9101,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.324,3,0,BOTTOM,0.3910,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.395,3,0,BOTTOM,0.3817,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.466,3,0,BOTTOM,0.0000,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.537,3,0,BOTTOM,0.3964,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.611,3,0,BOTTOM,0.3405,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.683,3,0,BOTTOM,0.0000,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.755,3,0,BOTTOM,0.0000,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.832,3,0,BOTTOM,1.4378,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.903,3,0,BOTTOM,0.2635,0.30,138.39,9.68,,,,50.0,Neutral,,
1757730817.977,3,0,BOTTOM,-0.0000,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.052,3,0,BOTTOM,0.1168,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.131,3,0,BOTTOM,0.1622,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.217,3,0,BOTTOM,0.0000,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.297,3,0,BOTTOM,-0.0000,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.371,3,0,BOTTOM,0.0000,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.442,3,0,BOTTOM,0.0734,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.512,3,0,BOTTOM,-0.0000,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.587,3,0,BOTTOM,0.1834,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.661,3,0,BOTTOM,-0.0000,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.734,3,0,BOTTOM,0.4961,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.806,3,0,BOTTOM,0.3523,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.876,3,0,BOTTOM,0.8706,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730818.945,3,0,BOTTOM,1.0238,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730819.021,3,0,BOTTOM,10.6552,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730819.094,3,0,BOTTOM,1.5228,0.29,138.39,9.68,,,,50.0,Neutral,,
1757730819.164,3,0,ASCENT,0.5585,0.29,138.39,9.68,,,,5.2,Demotivated,,
1757730819.233,3,0,ASCENT,8.1273,0.29,138.39,9.68,,,,100.0,Motivated,,
1757730819.308,3,0,ASCENT,0.1302,0.29,138.39,9.68,,,,0.1,Demotivated,,
1757730819.381,3,1,DESCENT,0.3763,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730819.451,3,1,DESCENT,0.3329,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730819.529,3,1,DESCENT,0.9195,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730819.622,3,1,DESCENT,0.1411,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730819.699,3,1,DESCENT,0.4851,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730819.772,3,1,DESCENT,0.0000,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730819.843,3,1,DESCENT,0.2713,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730819.914,3,1,DESCENT,0.3675,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730819.984,3,1,DESCENT,0.1042,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730820.057,3,1,DESCENT,0.8233,100.00,138.39,147.34,,,,50.0,Neutral,,
1757730820.128,3,1,DESCENT,0.0000,99.99,138.39,147.34,,,,50.0,Neutral,,
1757730820.199,3,1,DESCENT,0.0000,99.98,138.39,147.34,,,,50.0,Neutral,,
1757730820.272,3,1,DESCENT,0.0174,99.93,138.39,147.34,,,,50.0,Neutral,,
1757730820.346,3,1,DESCENT,0.0000,99.80,138.39,147.34,,,,50.0,Neutral,,
1757730820.427,3,1,DESCENT,0.6159,99.51,138.39,147.34,,,,50.0,Neutral,,
1757730820.508,3,1,DESCENT,0.0403,98.89,138.39,147.34,,,,50.0,Neutral,,
1757730820.584,3,1,DESCENT,0.6932,97.87,138.39,147.34,,,,50.0,Neutral,,
1757730820.656,3,1,DESCENT,0.0000,96.35,138.39,147.34,,,,50.0,Neutral,,
1757730820.732,3,1,DESCENT,1.4131,93.98,138.39,147.34,,,,50.0,Neutral,,
1757730820.811,3,1,DESCENT,0.0034,90.57,138.39,147.34,,,,50.0,Neutral,,
1757730820.899,3,1,DESCENT,0.3321,85.48,138.39,147.34,,,,50.0,Neutral,,
1757730820.973,3,1,DESCENT,0.0000,80.33,138.39,147.34,,,,50.0,Neutral,,
1757730821.044,3,1,DESCENT,0.2937,74.64,138.39,147.34,,,,50.0,Neutral,,
1757730821.119,3,1,DESCENT,0.0000,68.24,138.39,147.34,,,,50.0,Neutral,,
1757730821.190,3,1,DESCENT,0.0000,62.09,138.39,147.34,,,,50.0,Neutral,,
1757730821.260,3,1,DESCENT,0.1563,56.01,138.39,147.34,,,,50.0,Neutral,,
1757730821.331,3,1,DESCENT,0.5129,50.18,138.39,147.34,,,,50.0,Neutral,,
1757730821.404,3,1,DESCENT,-0.0000,44.60,138.39,147.34,,,,50.0,Neutral,,
1757730821.477,3,1,DESCENT,0.4966,39.42,138.39,147.34,,,,50.0,Neutral,,
1757730821.551,3,1,DESCENT,0.1171,34.85,138.39,147.34,,,,50.0,Neutral,,
1757730821.627,3,1,DESCENT,0.1016,30.63,138.39,147.34,,,,50.0,Neutral,,
1757730821.710,3,1,DESCENT,0.5903,26.59,138.39,147.34,,,,50.0,Neutral,,
1757730821.791,3,1,DESCENT,1.4137,23.27,138.39,147.34,,,,50.0,Neutral,,
1757730821.871,3,1,DESCENT,0.0000,20.49,138.39,147.34,,,,50.0,Neutral,,
1757730821.943,3,1,DESCENT,0.0330,18.30,138.39,147.34,,,,50.0,Neutral,,
1757730822.013,3,1,DESCENT,-0.0000,16.46,138.39,147.34,,,,50.0,Neutral,,
1757730822.094,3,1,DESCENT,0.1085,14.64,138.39,147.34,,,,50.0,Neutral,,
1757730822.168,3,1,DESCENT,0.4904,13.17,138.39,147.34,,,,50.0,Neutral,,
1757730822.238,3,1,DESCENT,-0.0000,11.98,138.39,147.34,,,,50.0,Neutral,,
1757730822.310,3,1,DESCENT,0.2541,10.90,138.39,147.34,,,,50.0,Neutral,,
1757730822.404,3,1,DESCENT,0.3390,9.70,138.39,147.34,,,,50.0,Neutral,,
1757730822.478,3,1,DESCENT,0.0000,8.87,138.39,147.34,,,,50.0,Neutral,,
1757730822.598,3,1,DESCENT,0.0390,7.73,138.39,147.34,,,,50.0,Neutral,,
1757730822.680,3,1,DESCENT,0.0000,7.07,138.39,147.34,,,,50.0,Neutral,,
1757730822.767,3,1,DESCENT,0.0000,6.47,138.39,147.34,,,,50.0,Neutral,,
1757730822.842,3,1,DESCENT,0.5531,6.00,138.39,147.34,,,,50.0,Neutral,,
1757730822.915,3,1,DESCENT,0.0685,5.60,138.39,147.34,,,,50.0,Neutral,,
1757730822.986,3,1,DESCENT,-0.0000,5.23,138.39,147.34,,,,50.0,Neutral,,
1757730823.059,3,1,DESCENT,-0.0000,4.91,138.39,147.34,,,,50.0,Neutral,,
1757730823.130,3,1,DESCENT,0.7636,4.61,138.39,147.34,,,,50.0,Neutral,,
1757730823.199,3,1,DESCENT,0.2635,4.36,138.39,147.34,,,,50.0,Neutral,,
1757730823.270,3,1,DESCENT,0.3471,4.11,138.39,147.34,,,,50.0,Neutral,,
1757730823.347,3,1,DESCENT,0.3425,3.87,138.39,147.34,,,,50.0,Neutral,,
1757730823.421,3,1,DESCENT,0.0000,3.67,138.39,147.34,,,,50.0,Neutral,,
1757730823.492,3,1,DESCENT,0.1185,3.48,138.39,147.34,,,,50.0,Neutral,,
1757730823.563,3,1,DESCENT,0.4226,3.31,138.39,147.34,,,,50.0,Neutral,,
1757730823.635,3,1,DESCENT,0.7004,3.15,138.39,147.34,,,,50.0,Neutral,,
1757730823.707,3,1,DESCENT,-0.0000,3.01,138.39,147.34,,,,50.0,Neutral,,
1757730823.780,3,1,DESCENT,0.0116,2.87,138.39,147.34,,,,50.0,Neutral,,
1757730823.850,3,1,DESCENT,0.0000,2.75,138.39,147.34,,,,50.0,Neutral,,
1757730823.922,3,1,DESCENT,0.8812,2.63,138.39,147.34,,,,50.0,Neutral,,
1757730824.017,3,1,DESCENT,0.3233,2.49,138.39,147.34,,,,50.0,Neutral,,
1757730824.092,3,1,DESCENT,0.3633,2.39,138.39,147.34,,,,50.0,Neutral,,
1757730824.167,3,1,DESCENT,0.3808,2.29,138.39,147.34,,,,50.0,Neutral,,
1757730824.239,3,1,DESCENT,0.3934,2.21,138.39,147.34,,,,50.0,Neutral,,
1757730824.310,3,1,DESCENT,1.2936,2.13,138.39,147.34,,,,50.0,Neutral,,
1757730824.386,3,1,DESCENT,-0.0000,2.05,138.39,147.34,,,,50.0,Neutral,,
1757730824.471,3,1,DESCENT,0.9177,1.97,138.39,147.34,,,,50.0,Neutral,,
1757730824.544,3,1,DESCENT,0.3164,1.90,138.39,147.34,,,,50.0,Neutral,,
1757730824.616,3,1,DESCENT,0.8611,1.84,138.39,147.34,,,,50.0,Neutral,,
1757730824.688,3,1,DESCENT,0.0379,1.78,138.39,147.34,,,,50.0,Neutral,,
1757730824.761,3,1,DESCENT,-0.0000,1.73,138.39,147.34,,,,50.0,Neutral,,
1757730824.833,3,1,DESCENT,2.6211,1.67,138.39,147.34,,,,50.0,Neutral,,
1757730824.909,3,1,DESCENT,0.6408,1.62,138.39,147.34,,,,50.0,Neutral,,
1757730824.996,3,1,DESCENT,0.0255,1.57,138.39,147.34,,,,50.0,Neutral,,
1757730825.076,3,1,DESCENT,-0.0000,1.52,138.39,147.34,,,,50.0,Neutral,,
1757730825.150,3,1,DESCENT,0.1276,1.48,138.39,147.34,,,,50.0,Neutral,,
1757730825.222,3,1,DESCENT,0.0000,1.44,138.39,147.34,,,,50.0,Neutral,,
1757730825.294,3,1,DESCENT,0.5803,1.40,138.39,147.34,,,,50.0,Neutral,,
1757730825.368,3,1,DESCENT,0.1599,1.37,138.39,147.34,,,,50.0,Neutral,,
1757730825.450,3,1,DESCENT,0.4503,1.33,138.39,147.34,,,,50.0,Neutral,,
1757730825.543,3,1,DESCENT,0.0000,1.29,138.39,147.34,,,,50.0,Neutral,,
1757730825.630,3,1,DESCENT,0.0000,1.25,138.39,147.34,,,,50.0,Neutral,,
1757730825.711,3,1,DESCENT,-0.0000,1.22,138.39,147.34,,,,50.0,Neutral,,
1757730825.791,3,1,BOTTOM,0.2636,1.19,10.43,147.34,,,,50.0,Neutral,,
1757730825.864,3,1,BOTTOM,0.3223,1.17,10.43,147.34,,,,50.0,Neutral,,
1757730825.936,3,1,BOTTOM,0.0154,1.14,10.43,147.34,,,,50.0,Neutral,,
1757730826.008,3,1,BOTTOM,0.1585,1.12,10.43,147.34,,,,50.0,Neutral,,
1757730826.080,3,1,BOTTOM,-0.0000,1.10,10.43,147.34,,,,50.0,Neutral,,
1757730826.152,3,1,BOTTOM,-0.0000,1.07,10.43,147.34,,,,50.0,Neutral,,
1757730826.223,3,1,BOTTOM,0.0000,1.05,10.43,147.34,,,,50.0,Neutral,,
1757730826.293,3,1,BOTTOM,0.3538,1.03,10.43,147.34,,,,50.0,Neutral,,
1757730826.365,3,1,BOTTOM,0.2261,1.02,10.43,147.34,,,,50.0,Neutral,,
1757730826.435,3,1,BOTTOM,0.9883,1.00,10.43,147.34,,,,50.0,Neutral,,
1757730826.506,3,1,BOTTOM,-0.0000,0.98,10.43,147.34,,,,50.0,Neutral,,
1757730826.578,3,1,BOTTOM,-0.0000,0.96,10.43,147.34,,,,50.0,Neutral,,
1757730826.650,3,1,BOTTOM,1.6694,0.95,10.43,147.34,,,,50.0,Neutral,,
1757730826.723,3,1,BOTTOM,7.7138,0.93,10.43,147.34,,,,50.0,Neutral,,
1757730826.796,3,1,BOTTOM,0.9721,0.91,10.43,147.34,,,,50.0,Neutral,,
1757730826.867,3,1,ASCENT,0.7832,0.90,10.43,147.34,,,,13.8,Demotivated,,
1757730826.938,3,1,ASCENT,3.8652,0.89,10.43,147.34,,,,100.0,Motivated,,
1757730827.039,3,1,ASCENT,4.1918,0.87,10.43,147.34,,,,100.0,Motivated,,
1757730827.114,3,1,ASCENT,2.8743,0.85,10.43,147.34,,,,100.0,Motivated,,
1757730827.197,3,2,DESCENT,0.1346,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.280,3,2,DESCENT,0.1426,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.357,3,2,DESCENT,0.4959,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.432,3,2,DESCENT,0.1039,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.507,3,2,DESCENT,0.1500,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.582,3,2,DESCENT,0.0000,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.651,3,2,DESCENT,-0.0000,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.721,3,2,DESCENT,0.0000,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.792,3,2,DESCENT,0.0000,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.865,3,2,DESCENT,0.1226,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730827.939,3,2,DESCENT,0.2203,100.00,10.43,93.27,,,,50.0,Neutral,,
1757730828.011,3,2,DESCENT,0.0228,99.98,10.43,93.27,,,,50.0,Neutral,,
1757730828.083,3,2,DESCENT,0.0000,99.95,10.43,93.27,,,,50.0,Neutral,,
1757730828.159,3,2,DESCENT,0.0483,99.85,10.43,93.27,,,,50.0,Neutral,,
